run,block_size,n_blocks,fraction,corrupted_images,corrupted_pixel_fraction,algorithm,k,rre,accuracy,accuracy_hungarian,nmi,iterations,converged,final_cost,seconds
1,20,1,1.0,360,0.36036,F-norm MU,40,0.6354051316449466,0.18888888888888888,0.18333333333333332,0.4360522464927417,400,0,3222.1968260766703,1.838197793999825
1,20,1,1.0,360,0.36036,L1-NMF,40,0.6188072503875987,0.23055555555555557,0.21666666666666667,0.4587214116260279,400,0,37855.82173334651,3.8216012120001324
1,20,1,1.0,360,0.36036,Hypersurface,40,0.6309837239320707,0.20555555555555555,0.19166666666666668,0.43672244327971604,400,0,16594.304079401372,3.937628668000343
1,20,1,1.0,360,0.36036,"L2,1-NMF",40,0.63580982442361,0.18888888888888888,0.18055555555555555,0.4369488747111682,400,0,1059.4623141454672,3.385028496999894
1,20,1,1.0,360,0.36036,L1-Reg Robust,40,0.6147421560276468,0.23055555555555557,0.20555555555555555,0.45846009282031314,400,0,971.694685306519,4.358917385000041
1,10,2,1.0,360,0.169462,F-norm MU,40,0.43510598956599494,0.28055555555555556,0.2611111111111111,0.48613038615659054,400,0,4597.216519742716,1.8115287890000218
1,10,2,1.0,360,0.169462,L1-NMF,40,0.3784913540304694,0.24444444444444444,0.23333333333333334,0.4895972346276725,400,0,40390.4025791896,3.6528674679998403
1,10,2,1.0,360,0.169462,Hypersurface,40,0.42174777383370105,0.2722222222222222,0.2638888888888889,0.4959003269884229,400,0,20164.752696535994,4.141896651000025
1,10,2,1.0,360,0.169462,"L2,1-NMF",40,0.43491041042954837,0.23333333333333334,0.21944444444444444,0.4618942399220913,400,0,1278.9845510682217,3.46403248300021
1,10,2,1.0,360,0.169462,L1-Reg Robust,40,0.35771636501947285,0.25,0.2361111111111111,0.4909641153000999,400,0,1101.217489012371,4.279979249000007
1,10,3,1.0,360,0.239527,F-norm MU,40,0.5162118021525794,0.22777777777777777,0.21666666666666667,0.45296126510786744,400,0,5538.572385421918,1.856782884999575
1,10,3,1.0,360,0.239527,L1-NMF,40,0.4871192313618955,0.2638888888888889,0.24444444444444444,0.4783447715399446,400,0,42792.953255070366,3.6007849119996536
1,10,3,1.0,360,0.239527,Hypersurface,40,0.5092312506080362,0.2388888888888889,0.23333333333333334,0.46759513407991865,400,0,22844.560623232708,3.924467604000256
1,10,3,1.0,360,0.239527,"L2,1-NMF",40,0.5168359418338343,0.23055555555555557,0.21666666666666667,0.4580854667749669,400,0,1398.0798245488331,3.4556809580003574
1,10,3,1.0,360,0.239527,L1-Reg Robust,40,0.4579588410436712,0.22777777777777777,0.21666666666666667,0.4614627644777563,400,0,1243.8243635604367,4.308170722999876
1,10,4,1.0,360,0.301164,F-norm MU,40,0.576338667215462,0.21666666666666667,0.20833333333333334,0.44453786532111034,400,0,6334.447815732779,1.7785434709999208
1,10,4,1.0,360,0.301164,L1-NMF,40,0.5571193446345082,0.2222222222222222,0.21666666666666667,0.4572567145794661,400,0,45597.02879061048,3.469750397000098
1,10,4,1.0,360,0.301164,Hypersurface,40,0.569878460994058,0.2222222222222222,0.21388888888888888,0.4507324939817508,400,0,25616.941297408943,3.9536218339999323
1,10,4,1.0,360,0.301164,"L2,1-NMF",40,0.5763956683632689,0.21944444444444444,0.20833333333333334,0.4586031078390794,400,0,1495.0023595839468,3.394380792999982
1,10,4,1.0,360,0.301164,L1-Reg Robust,40,0.5268741730408708,0.20833333333333334,0.19444444444444445,0.44102153903370656,400,0,1369.381626874348,4.070591561000128
1,15,2,0.1,36,0.033078,F-norm MU,40,0.23017935396821024,0.575,0.5555555555555556,0.7637491939347577,400,0,1946.4185319557469,1.9203351549999752
1,15,2,0.1,36,0.033078,L1-NMF,40,0.2493028935167745,0.5611111111111111,0.5305555555555556,0.7387177931637973,400,0,27722.724130481045,3.5629772060001415
1,15,2,0.1,36,0.033078,Hypersurface,40,0.23104208456082612,0.6194444444444445,0.6027777777777777,0.7907467738835157,400,0,11478.706063514692,3.953066802000194
