run,block_size,n_blocks,fraction,corrupted_images,corrupted_pixel_fraction,algorithm,k,rre,accuracy,accuracy_hungarian,nmi,iterations,converged,final_cost,seconds
2,20,1,1.0,2173,0.197985,Hypersurface,38,0.8750244780079284,0.0786930510814542,0.07547169811320754,0.09951999423842954,250,0,270601.8178121152,14.831983667012537
2,20,1,1.0,2173,0.197985,"L2,1-NMF",38,0.8925523290585224,0.07823285780027611,0.07593189139438564,0.0973013413077688,250,0,12720.254225443812,11.513065417006146
2,20,1,1.0,2173,0.197985,L1-Reg Robust,38,0.5549150502967305,0.09111826967326277,0.08651633686148182,0.11690960406574996,250,0,16034.099344274338,13.773671125003602
2,10,2,1.0,2173,0.095677,F-norm MU,38,0.6049324270970426,0.09295904279797515,0.08651633686148182,0.12755286292826268,250,0,86590.8144918597,6.155963750003139
2,10,2,1.0,2173,0.095677,L1-NMF,38,0.27208795598272634,0.10216290842153705,0.09203865623561897,0.14487770996172392,250,0,528419.2628879122,12.484834709001007
2,10,2,1.0,2173,0.095677,Hypersurface,38,0.4868755899283095,0.1237919926369075,0.11919005982512655,0.1640513763742305,250,0,312108.30567478226,13.291232290997868
2,10,2,1.0,2173,0.095677,"L2,1-NMF",38,0.603445849162689,0.09479981592268753,0.08881730326737229,0.12997472211582073,250,0,13565.244925465675,9.925156249999418
2,10,2,1.0,2173,0.095677,L1-Reg Robust,38,0.31021278081900205,0.09111826967326277,0.08421537045559135,0.11875017757553133,250,0,11573.589500205182,13.826139291995787
2,10,3,1.0,2173,0.139722,F-norm MU,38,0.7159708261597196,0.08973768982972849,0.08651633686148182,0.12027403903122784,250,0,111995.77123979306,4.79491704099928
2,10,3,1.0,2173,0.139722,L1-NMF,38,0.2900913879874674,0.10538426138978371,0.09848136217211229,0.14963232800907852,250,0,645500.7940694625,11.740246707995539
2,10,3,1.0,2173,0.139722,Hypersurface,38,0.6366024672870567,0.09710078232857801,0.09387942936033133,0.13325498350791198,250,0,364448.6537509635,12.92663241700211
2,10,3,1.0,2173,0.139722,"L2,1-NMF",38,0.7151685547537708,0.09387942936033133,0.09065807639208467,0.1325811463279441,250,0,15440.09576328527,11.063950541996746
2,10,3,1.0,2173,0.139722,L1-Reg Robust,38,0.3255884472667355,0.0966405890473999,0.08973768982972849,0.12863150365251905,250,0,14399.29705891868,15.205952999996953
2,10,4,1.0,2173,0.179636,F-norm MU,38,0.8091991710308131,0.09618039576622181,0.09019788311090658,0.12191077296576416,250,0,131773.63694869418,5.410433375000139
2,10,4,1.0,2173,0.179636,L1-NMF,38,0.3611493043422414,0.09019788311090658,0.08651633686148182,0.12332121627405507,250,0,735348.3437185077,11.682192291002139
2,10,4,1.0,2173,0.179636,Hypersurface,38,0.7592631311379913,0.09479981592268753,0.09111826967326277,0.13311209824925116,250,0,400301.9945229879,13.349121167004341
2,10,4,1.0,2173,0.179636,"L2,1-NMF",38,0.8088185425330426,0.10032213529682467,0.09203865623561897,0.13285271608901855,250,0,16710.528665833284,10.335660416996689
2,10,4,1.0,2173,0.179636,L1-Reg Robust,38,0.3488731291768315,0.09479981592268753,0.08881730326737229,0.12955299159043318,250,0,16961.736556712054,14.597367750000558
2,15,2,0.1,217,0.020085,F-norm MU,38,0.33321109815398553,0.17027151403589508,0.16244822825586747,0.2818784216169228,250,0,33524.36844143899,4.910577707996708
2,15,2,0.1,217,0.020085,L1-NMF,38,0.2806711060677176,0.09986194201564658,0.09479981592268753,0.12633377267197624,250,0,309105.65773681755,11.609982207999565
2,15,2,0.1,217,0.020085,Hypersurface,38,0.3082764600744591,0.1592268752876208,0.15186378278877127,0.2591645676229434,250,0,152563.97359804326,13.481311166993692
2,15,2,0.1,217,0.020085,"L2,1-NMF",38,0.3212275163281851,0.18085595950299124,0.1753336401288541,0.27287435629877466,250,0,7909.709755876347,10.42068629100686
2,15,2,0.1,217,0.020085,L1-Reg Robust,38,0.29860598842394337,0.08375517717441325,0.0796134376438104,0.11114112819538434,250,0,6626.6531340356705,15.037255041999742
2,15,2,0.25,543,0.051074,F-norm MU,38,0.4768397692906477,0.12609295904279796,0.12241141279337321,0.19125279057262384,250,0,47008.81137399782,5.0612859160028165
2,15,2,0.25,543,0.051074,L1-NMF,38,0.3369322004278512,0.09572020248504372,0.09111826967326277,0.12797154988877668,250,0,381800.50669342093,11.871392417000607
2,15,2,0.25,543,0.051074,Hypersurface,38,0.45022421407441504,0.12885411872986655,0.12195121951219512,0.19087292623527563,250,0,189775.52671953663,13.155721875009476
2,15,2,0.25,543,0.051074,"L2,1-NMF",38,0.4686415291607109,0.12885411872986655,0.12333179935572941,0.2071790418778955,250,0,9229.659394357428,10.296511916996678
2,15,2,0.25,543,0.051074,L1-Reg Robust,38,0.31288829835152765,0.09019788311090658,0.08421537045559135,0.1177999445911443,250,0,8607.144151260944,14.64179854100803
2,15,2,0.5,1086,0.101954,F-norm MU,38,0.6383971714102309,0.10906580763920846,0.10400368154624942,0.15804593991113577,250,0,66033.65181195847,5.9987462909921305
2,15,2,0.5,1086,0.101954,L1-NMF,38,0.4949411222732308,0.08697653014265992,0.08099401748734468,0.11787337555132824,250,0,458386.57833829575,12.983162249991437
2,15,2,0.5,1086,0.101954,Hypersurface,38,0.6164937678137469,0.0975609756097561,0.09341923607915324,0.14347524129225225,250,0,237374.31827677894,14.589811083002132
2,15,2,0.5,1086,0.101954,"L2,1-NMF",38,0.6315413125598085,0.10170271514035895,0.0975609756097561,0.15544704740458895,250,0,11242.534960747631,10.957827249992988
2,15,2,0.5,1086,0.101954,L1-Reg Robust,38,0.34218351128780766,0.09387942936033133,0.08743672342383801,0.12456517462086551,250,0,11762.919224021622,15.037549250002485
2,15,2,0.75,1630,0.154051,F-norm MU,38,0.7793337468386669,0.09894155545329038,0.09433962264150944,0.12660404417539145,250,0,85764.91523945202,5.202843000006396
2,15,2,0.75,1630,0.154051,L1-NMF,38,0.6918401926692964,0.08973768982972849,0.08513575701794754,0.1186440115527703,250,0,507022.0794355799,11.102364582999144
2,15,2,0.75,1630,0.154051,Hypersurface,38,0.7482362176398508,0.10078232857800276,0.09526000920386563,0.14554168384246566,250,0,290739.24844118237,12.327289958004258
2,15,2,0.75,1630,0.154051,"L2,1-NMF",38,0.7755058995597308,0.10032213529682467,0.09526000920386563,0.13811180265239054,250,0,13135.399172181671,9.766735832992708
2,15,2,0.75,1630,0.154051,L1-Reg Robust,38,0.37546506599672536,0.09295904279797515,0.0878969167050161,0.13036853225177603,250,0,14954.514138251076,12.993499750009505
2,15,2,1.0,2173,0.204232,F-norm MU,38,0.8933008239848913,0.08651633686148182,0.08099401748734468,0.10998866691274393,250,0,104440.40496105108,4.657601583996438
2,15,2,1.0,2173,0.204232,L1-NMF,38,0.8261193049132205,0.08375517717441325,0.07823285780027611,0.11212471913028041,250,0,546240.8273645464,11.319157666992396
2,15,2,1.0,2173,0.204232,Hypersurface,38,0.8694669256473209,0.08467556373676945,0.0796134376438104,0.11388271940641698,250,0,329084.2472927465,12.760868625002331
2,15,2,1.0,2173,0.204232,"L2,1-NMF",38,0.8923026477288751,0.09111826967326277,0.08605614358030372,0.12440629798548082,250,0,14829.388539005642,10.119076041999506
2,15,2,1.0,2173,0.204232,L1-Reg Robust,38,0.44114569095047695,0.09249884951679706,0.08375517717441325,0.12668116494454373,250,0,18012.684389861875,13.54306195800018
3,0,0,0.0,0,0.0,F-norm MU,38,0.19058848037717968,0.2485043718361712,0.2397606994937874,0.36767498994822967,250,0,21441.21616636114,4.703176833994803
3,0,0,0.0,0,0.0,L1-NMF,38,0.2646864870284186,0.09572020248504372,0.09387942936033133,0.13309966500462722,250,0,256574.53944298052,11.26169800000207
3,0,0,0.0,0,0.0,Hypersurface,38,0.21143231988842284,0.2204325816843074,0.21537045559134838,0.32310338977363434,250,0,113882.48071181415,12.549572125004488
3,0,0,0.0,0,0.0,"L2,1-NMF",38,0.1933633074063161,0.24436263230556834,0.23239760699493786,0.36708239113892194,250,0,6661.803692311047,10.439551709001535
3,0,0,0.0,0,0.0,L1-Reg Robust,38,0.2937489011094486,0.08651633686148182,0.08237459733087897,0.11196157937555856,250,0,5408.850805596476,14.843655709002633
3,5,1,1.0,2173,0.012378,F-norm MU,38,0.22486372144281452,0.18223653934652553,0.1688909341923608,0.2850398576731563,250,0,45337.88648044966,6.873245665992727
3,5,1,1.0,2173,0.012378,L1-NMF,38,0.26520817231964433,0.09433962264150944,0.09065807639208467,0.12969207803360547,250,0,293174.129689381,11.421409083006438
3,5,1,1.0,2173,0.012378,Hypersurface,38,0.2122236646596603,0.2029452369995398,0.19190059825126554,0.3119639462452,250,0,148649.40636520466,12.64144095798838
3,5,1,1.0,2173,0.012378,"L2,1-NMF",38,0.2250305805892147,0.2300966405890474,0.2204325816843074,0.3195310185757853,250,0,9803.1054561872,9.953150542001822
3,5,1,1.0,2173,0.012378,L1-Reg Robust,38,0.2957914121260547,0.08421537045559135,0.08237459733087897,0.106419870349768,250,0,6226.221427971695,13.830795375004527
3,10,1,1.0,2173,0.04949,F-norm MU,38,0.4516962148866296,0.11412793373216751,0.10768522779567419,0.17361881523610637,250,0,60216.200542198916,4.968055083008949
3,10,1,1.0,2173,0.04949,L1-NMF,38,0.2658565592979102,0.10216290842153705,0.0975609756097561,0.14182213992819212,250,0,399662.81068195624,11.394785207987297
3,10,1,1.0,2173,0.04949,Hypersurface,38,0.2740770218407316,0.15554532903819604,0.14910262310170272,0.24789575368921307,250,0,239552.44617049914,12.339367709006183
3,10,1,1.0,2173,0.04949,"L2,1-NMF",38,0.4485233292393636,0.12517257248044178,0.11965025310630464,0.18545688008189487,250,0,11262.859227748653,10.12306687500677
3,10,1,1.0,2173,0.04949,L1-Reg Robust,38,0.30142721291948416,0.08881730326737229,0.08329498389323516,0.11490283984066392,250,0,8653.929643518492,13.709928416996263
3,15,1,1.0,2173,0.111336,F-norm MU,38,0.6667209329410998,0.09065807639208467,0.0883571099861942,0.12854222284891434,250,0,72401.85409485245,4.999486582993995
3,15,1,1.0,2173,0.111336,L1-NMF,38,0.4441373613591856,0.09111826967326277,0.08743672342383801,0.12401412278325136,250,0,507539.4367676176,11.362016125000082
3,15,1,1.0,2173,0.111336,Hypersurface,38,0.6293816196001776,0.09894155545329038,0.09433962264150944,0.1349827077889773,250,0,258618.6596172988,12.778189999997267
3,15,1,1.0,2173,0.111336,"L2,1-NMF",38,0.6664646058900388,0.09295904279797515,0.08881730326737229,0.130278690866967,250,0,12380.37912544105,10.085004124994157
3,15,1,1.0,2173,0.111336,L1-Reg Robust,38,0.32442715569113023,0.09249884951679706,0.08651633686148182,0.12704591782572033,250,0,12475.937640740849,13.651194124991889
3,20,1,1.0,2173,0.197932,F-norm MU,38,0.8920034577788805,0.08651633686148182,0.08099401748734468,0.10739402802060448,250,0,78439.24823564346,4.514765125000849
3,20,1,1.0,2173,0.197932,L1-NMF,38,0.8325971462892988,0.0796134376438104,0.07547169811320754,0.10786721475720469,250,0,497117.9012994195,11.338737917001708
3,20,1,1.0,2173,0.197932,Hypersurface,38,0.8727294976146427,0.0892774965485504,0.08513575701794754,0.11255864893368916,250,0,277090.52060662577,12.709157916004187
3,20,1,1.0,2173,0.197932,"L2,1-NMF",38,0.8912274816840275,0.09295904279797515,0.08651633686148182,0.11293240880478604,250,0,12841.372392706373,10.28172224998707
3,20,1,1.0,2173,0.197932,L1-Reg Robust,38,0.5335448997361409,0.08421537045559135,0.0786930510814542,0.11400162720422195,250,0,16268.48987777086,13.583604375002324
3,10,2,1.0,2173,0.096237,F-norm MU,38,0.5998786341888174,0.09111826967326277,0.08697653014265992,0.12290661755661653,250,0,86608.9559908745,4.468906458001584
3,10,2,1.0,2173,0.096237,L1-NMF,38,0.27270306654197424,0.09848136217211229,0.09203865623561897,0.13471570960008877,250,0,527396.2808045786,11.592909917002544
3,10,2,1.0,2173,0.096237,Hypersurface,38,0.48777825692918464,0.11872986654394846,0.11274735388863323,0.15933546644587368,250,0,306962.8192464184,13.151848292007344
3,10,2,1.0,2173,0.096237,"L2,1-NMF",38,0.5977507112869779,0.09387942936033133,0.08881730326737229,0.1290007804619532,250,0,13599.02760975522,10.253933500003768
3,10,2,1.0,2173,0.096237,L1-Reg Robust,38,0.31362135328277063,0.08375517717441325,0.0800736309249885,0.11143418493750727,250,0,11637.301906662864,13.792318082996644
3,10,3,1.0,2173,0.139114,F-norm MU,38,0.7129452522031563,0.09433962264150944,0.09157846295444086,0.12624477439550422,250,0,110611.15607460814,4.777619083994068
3,10,3,1.0,2173,0.139114,L1-NMF,38,0.2966893494373505,0.09986194201564658,0.09433962264150944,0.14474790393132295,250,0,642595.726674162,11.59981912499643
3,10,3,1.0,2173,0.139114,Hypersurface,38,0.6260010412464605,0.10170271514035895,0.0975609756097561,0.13980683777359176,250,0,368836.4889249464,12.81675929199264
3,10,3,1.0,2173,0.139114,"L2,1-NMF",38,0.7123489285052698,0.10170271514035895,0.09341923607915324,0.13701313605857166,250,0,15262.527333938458,10.313339125001221
3,10,3,1.0,2173,0.139114,L1-Reg Robust,38,0.32813781887310906,0.09526000920386563,0.0883571099861942,0.12540032743207394,250,0,14402.637674888818,15.187805875000777
3,10,4,1.0,2173,0.17934,F-norm MU,38,0.8011157677768843,0.08973768982972849,0.08651633686148182,0.11565134049023582,250,0,129473.35730091867,9.221722957998281
3,10,4,1.0,2173,0.17934,L1-NMF,38,0.37700106752511414,0.09710078232857801,0.09065807639208467,0.1276956743254256,250,0,722232.5777191453,12.755196124999202
3,10,4,1.0,2173,0.17934,Hypersurface,38,0.7519483422661196,0.10492406810860562,0.09894155545329038,0.14433663589972062,250,0,399074.72171619703,14.192547209007898
3,10,4,1.0,2173,0.17934,"L2,1-NMF",38,0.7992204135728257,0.0878969167050161,0.08513575701794754,0.12122086275251127,250,0,16490.970815544362,12.170238582999445
3,10,4,1.0,2173,0.17934,L1-Reg Robust,38,0.34930790282208296,0.09433962264150944,0.0878969167050161,0.1216498064680007,250,0,16822.068381225952,15.329616832998
3,15,2,0.1,217,0.02037,F-norm MU,38,0.3298404358963955,0.1573861021629084,0.15462494247583985,0.25391019487968863,250,0,33516.95843638441,4.994404708006186
3,15,2,0.1,217,0.02037,L1-NMF,38,0.28080168800885014,0.09065807639208467,0.08467556373676945,0.1298496399019929,250,0,309576.55350666214,13.301309250004124
3,15,2,0.1,217,0.02037,Hypersurface,38,0.31282702835809356,0.16566958122411413,0.160147261849977,0.26461150781607345,250,0,149968.28331978683,14.960781457994017
3,15,2,0.1,217,0.02037,"L2,1-NMF",38,0.32067178962464676,0.19236079153244362,0.1863782788771284,0.2956791597075909,250,0,7906.535190265717,12.592361332994187
3,15,2,0.1,217,0.02037,L1-Reg Robust,38,0.3025473324697831,0.08881730326737229,0.08329498389323516,0.11587345581507204,250,0,6709.475058182576,14.504185209007119
3,15,2,0.25,543,0.051368,F-norm MU,38,0.4709061588487834,0.13069489185457892,0.1242521859180856,0.1915482267317696,250,0,45888.23554531091,5.278062375000445
3,15,2,0.25,543,0.051368,L1-NMF,38,0.3423492196886167,0.09940174873446847,0.09479981592268753,0.13617893243372725,250,0,378027.93239252863,11.014654208993306
3,15,2,0.25,543,0.051368,Hypersurface,38,0.4501773218646476,0.1417395306028532,0.13529682466635987,0.21743784717230136,250,0,185482.13377678313,12.403320457990048
3,15,2,0.25,543,0.051368,"L2,1-NMF",38,0.4620844088612633,0.13897837091578463,0.13391624482282558,0.22225856579753372,250,0,9156.972903743877,9.21156766700733
3,15,2,0.25,543,0.051368,L1-Reg Robust,38,0.31616426859688757,0.09065807639208467,0.08513575701794754,0.1220177330005765,250,0,8646.487476653218,12.46900333299709
3,15,2,0.5,1086,0.101667,F-norm MU,38,0.638717924141242,0.11136677404509894,0.1063046479521399,0.16651551498383893,250,0,66520.70971389124,3.3040056669997284
3,15,2,0.5,1086,0.101667,L1-NMF,38,0.5245651068552115,0.08283479061205706,0.07915324436263231,0.11268453364417905,250,0,452752.26963239827,9.163384499988751
3,15,2,0.5,1086,0.101667,Hypersurface,38,0.6138560546598022,0.09618039576622181,0.09111826967326277,0.13461752482539127,250,0,238346.1709681529,10.23605029200553
3,15,2,0.5,1086,0.101667,"L2,1-NMF",38,0.6344159854871799,0.1058444546709618,0.09894155545329038,0.15595177633568594,250,0,11214.040456474844,7.986728584000957
3,15,2,0.5,1086,0.101667,L1-Reg Robust,38,0.3405294517750401,0.09433962264150944,0.0892774965485504,0.13284745636449052,250,0,11731.863474744488,12.013502041998436
3,15,2,0.75,1630,0.153254,F-norm MU,38,0.7712060718858288,0.09526000920386563,0.09019788311090658,0.12347515542346489,250,0,86333.99356594485,3.2112820830079727
3,15,2,0.75,1630,0.153254,L1-NMF,38,0.6712518713085899,0.08513575701794754,0.08283479061205706,0.1082274769657376,250,0,512953.0261723182,8.991240666990052
3,15,2,0.75,1630,0.153254,Hypersurface,38,0.7429157952020088,0.09111826967326277,0.08651633686148182,0.12526945123773306,250,0,294821.5364357397,10.456860040998436
3,15,2,0.75,1630,0.153254,"L2,1-NMF",38,0.7682172930826314,0.0966405890473999,0.09295904279797515,0.1355648018552002,250,0,13085.056139629163,7.900490165993688
3,15,2,0.75,1630,0.153254,L1-Reg Robust,38,0.3742562599102999,0.09479981592268753,0.08743672342383801,0.127898308511985,250,0,14891.919996053437,14.59134158300003
3,15,2,1.0,2173,0.204108,F-norm MU,38,0.8963578345763018,0.08651633686148182,0.08145421076852279,0.10758029413379144,250,0,103567.84739936327,5.07972675000201
3,15,2,1.0,2173,0.204108,L1-NMF,38,0.8130522670888319,0.08283479061205706,0.07777266451909802,0.10737921417554715,250,0,566903.4564679748,12.686712292008451
3,15,2,1.0,2173,0.204108,Hypersurface,38,0.8669188429918261,0.08697653014265992,0.08237459733087897,0.11049792573638723,250,0,340360.51808912796,12.884688124991953
3,15,2,1.0,2173,0.204108,"L2,1-NMF",38,0.8942386523311082,0.08559595029912563,0.08099401748734468,0.10920239913979621,250,0,14827.199664226717,9.847660583007382
3,15,2,1.0,2173,0.204108,L1-Reg Robust,38,0.43998773084364734,0.09710078232857801,0.08743672342383801,0.12609750425976243,250,0,18063.60647044078,13.563728749999427
4,0,0,0.0,0,0.0,F-norm MU,38,0.19140842106760306,0.24344224574321216,0.23193741371375978,0.3656117142185526,250,0,21547.87660346038,4.865015832998324
4,0,0,0.0,0,0.0,L1-NMF,38,0.2677590598708801,0.09479981592268753,0.09065807639208467,0.13715704396218484,250,0,259196.86499991943,11.288673791990732
4,0,0,0.0,0,0.0,Hypersurface,38,0.21256966136538355,0.1951219512195122,0.18269673262770364,0.2968397988012845,250,0,114584.09924919669,13.74244433399872
4,0,0,0.0,0,0.0,"L2,1-NMF",38,0.19260007179988742,0.2305568338702255,0.22411412793373217,0.3590249555804477,250,0,6629.498974034101,11.765842459004489
4,0,0,0.0,0,0.0,L1-Reg Robust,38,0.29594866781782947,0.08329498389323516,0.0796134376438104,0.11141958501273945,250,0,5446.805460789973,14.61562666700047
4,5,1,1.0,2173,0.012368,F-norm MU,38,0.22531026869783857,0.1863782788771284,0.17257248044178555,0.30351592997820104,250,0,46109.27382423125,5.898718582990114
4,5,1,1.0,2173,0.012368,L1-NMF,38,0.26786813313366126,0.09065807639208467,0.0883571099861942,0.13079581246668673,250,0,295636.56792719814,12.317414125005598
4,5,1,1.0,2173,0.012368,Hypersurface,38,0.21300890557831306,0.20202485043718363,0.1937413713759779,0.3009303906662942,250,0,149371.20965424302,13.628167959002894
4,5,1,1.0,2173,0.012368,"L2,1-NMF",38,0.2250537882222101,0.18039576622181316,0.17303267372296363,0.2893289181180971,250,0,9820.736233034808,9.970505165998475
4,5,1,1.0,2173,0.012368,L1-Reg Robust,38,0.29729564294255195,0.08697653014265992,0.08191440404970088,0.1152055362471054,250,0,6254.064497392241,14.997180291989935
4,10,1,1.0,2173,0.049522,F-norm MU,38,0.44703461030420205,0.12287160607455132,0.11826967326277037,0.18388153118417014,250,0,60277.06063265283,5.470389374997467
4,10,1,1.0,2173,0.049522,L1-NMF,38,0.2683609527828235,0.0980211688909342,0.09387942936033133,0.15150199272612871,250,0,400283.77689601795,12.245215624992852
4,10,1,1.0,2173,0.049522,Hypersurface,38,0.2573323006009757,0.17947537965945698,0.1684307409111827,0.26874287041951356,250,0,240602.9634560105,14.658813791000284
4,10,1,1.0,2173,0.049522,"L2,1-NMF",38,0.4460078299466982,0.10952600092038656,0.10446387482742751,0.18139865880535494,250,0,11254.21614728968,13.778882332990179
4,10,1,1.0,2173,0.049522,L1-Reg Robust,38,0.3022351984625395,0.08973768982972849,0.08559595029912563,0.11401196253655282,250,0,8629.85629456453,15.615829250004026
4,15,1,1.0,2173,0.111345,F-norm MU,38,0.6683579538066747,0.09295904279797515,0.0892774965485504,0.12066419310533048,250,0,73205.99757612792,5.685333374989568
4,15,1,1.0,2173,0.111345,L1-NMF,38,0.36224211913895493,0.09341923607915324,0.08743672342383801,0.12436248779923328,250,0,534178.7520021744,11.366609417003929
4,15,1,1.0,2173,0.111345,Hypersurface,38,0.6349837553423959,0.09249884951679706,0.0878969167050161,0.11596829053372823,250,0,256961.3895561686,11.964538667001761
4,15,1,1.0,2173,0.111345,"L2,1-NMF",38,0.6663285015569955,0.09019788311090658,0.08559595029912563,0.11913857841363674,250,0,12412.6653135327,9.55612266701064
4,15,1,1.0,2173,0.111345,L1-Reg Robust,38,0.3242021168318881,0.10262310170271514,0.09572020248504372,0.1323474650809391,250,0,12469.015715957868,13.205515458001173
4,20,1,1.0,2173,0.197968,F-norm MU,38,0.8986667709995635,0.08053382420616659,0.07593189139438564,0.09865970112788686,250,0,78746.32765180667,3.8429665000003297
4,20,1,1.0,2173,0.197968,L1-NMF,38,0.8402904466567728,0.08513575701794754,0.08099401748734468,0.10715483470157229,250,0,491881.72014821006,9.031330832993262
4,20,1,1.0,2173,0.197968,Hypersurface,38,0.8751342857182842,0.08467556373676945,0.0796134376438104,0.10571512871445181,250,0,281967.9313388869,10.47658508400491
4,20,1,1.0,2173,0.197968,"L2,1-NMF",38,0.8985431561104215,0.08053382420616659,0.07455131155085136,0.10208964332649378,250,0,12880.927749354065,8.20121279200248
4,20,1,1.0,2173,0.197968,L1-Reg Robust,38,0.541341467806199,0.0878969167050161,0.08237459733087897,0.12045204650782297,250,0,16517.48516419569,11.905673583998578
4,10,2,1.0,2173,0.096094,F-norm MU,38,0.6013598194004666,0.09295904279797515,0.08973768982972849,0.13424064506304356,250,0,88876.51863742238,3.256535708991578
4,10,2,1.0,2173,0.096094,L1-NMF,38,0.27453072598310246,0.09572020248504372,0.09157846295444086,0.13687849094409163,250,0,531391.8051524065,9.181146292001358
4,10,2,1.0,2173,0.096094,Hypersurface,38,0.4807751855686961,0.11919005982512655,0.11596870685687989,0.17204154915602612,250,0,311958.12010079995,10.575254208000842
4,10,2,1.0,2173,0.096094,"L2,1-NMF",38,0.5989174032495191,0.10400368154624942,0.10032213529682467,0.15299861014378086,250,0,13659.814393536524,7.7387730829941574
4,10,2,1.0,2173,0.096094,L1-Reg Robust,38,0.3142074775662121,0.08743672342383801,0.08145421076852279,0.11892217191202413,250,0,11663.974982613267,11.886555999997654
4,10,3,1.0,2173,0.139666,F-norm MU,38,0.7138004505478331,0.09526000920386563,0.08881730326737229,0.12948884949419612,250,0,112340.25869635073,3.4242982499999925
4,10,3,1.0,2173,0.139666,L1-NMF,38,0.2972340398147549,0.10216290842153705,0.09618039576622181,0.13767579782547146,250,0,647283.3530301931,9.146705750012188
4,10,3,1.0,2173,0.139666,Hypersurface,38,0.6322791043730072,0.1063046479521399,0.10078232857800276,0.14673959243768514,250,0,368467.3193544786,10.406214999995427
4,10,3,1.0,2173,0.139666,"L2,1-NMF",38,0.7125622994965721,0.10032213529682467,0.09526000920386563,0.14148589605173986,250,0,15406.79101581943,7.713915791988256
4,10,3,1.0,2173,0.139666,L1-Reg Robust,38,0.328661589842007,0.09618039576622181,0.09019788311090658,0.13120720841848796,250,0,14454.184977770828,12.016884791999473
4,10,4,1.0,2173,0.179627,F-norm MU,38,0.8095214363939129,0.0878969167050161,0.08329498389323516,0.11875437930574753,250,0,130838.08314331966,3.210265542002162
4,10,4,1.0,2173,0.179627,L1-NMF,38,0.39382050047594397,0.09295904279797515,0.0883571099861942,0.12875962826425966,250,0,723537.9689893518,8.986330832995009
4,10,4,1.0,2173,0.179627,Hypersurface,38,0.7500349367731903,0.09710078232857801,0.09249884951679706,0.1381729065630428,250,0,404033.28395262104,10.502181208008551
4,10,4,1.0,2173,0.179627,"L2,1-NMF",38,0.8062162232305027,0.0980211688909342,0.09572020248504372,0.14004361095913162,250,0,16614.401393951244,7.792675958990003
4,10,4,1.0,2173,0.179627,L1-Reg Robust,38,0.3490223315630073,0.09710078232857801,0.09065807639208467,0.1313839795484891,250,0,16920.80370244766,12.115981042006752
4,15,2,0.1,217,0.020654,F-norm MU,38,0.3352870538136109,0.1592268752876208,0.15232397606994938,0.25061900598720105,250,0,33498.3070201622,3.2649525419983547
4,15,2,0.1,217,0.020654,L1-NMF,38,0.278654893914236,0.09479981592268753,0.09157846295444086,0.12918250005897325,250,0,315095.6165838436,9.124571417007246
4,15,2,0.1,217,0.020654,Hypersurface,38,0.30896204142580497,0.15370455591348367,0.14818223653934653,0.2390953496142893,250,0,151594.39743483847,10.400362291999045
4,15,2,0.1,217,0.020654,"L2,1-NMF",38,0.32432436349623467,0.17349286700414174,0.1684307409111827,0.2794932271049785,250,0,7900.133663403247,8.059690582987969
4,15,2,0.1,217,0.020654,L1-Reg Robust,38,0.30269755831879486,0.08559595029912563,0.07915324436263231,0.11430479582297991,250,0,6748.178793114175,11.995698457991239
4,15,2,0.25,543,0.050716,F-norm MU,38,0.4700406505828579,0.1325356649792913,0.12839392544868844,0.21108954800399132,250,0,46072.0273586894,3.5033527920022607
4,15,2,0.25,543,0.050716,L1-NMF,38,0.31425093927908754,0.09111826967326277,0.08651633686148182,0.12895416099175896,250,0,386732.6685103287,9.215008582992596
4,15,2,0.25,543,0.050716,Hypersurface,38,0.44948841950521107,0.12011044638748274,0.11412793373216751,0.19017109859156495,250,0,186848.29616011019,10.51974958300707
4,15,2,0.25,543,0.050716,"L2,1-NMF",38,0.46268685258076403,0.13529682466635987,0.13069489185457892,0.22429266370896467,250,0,9164.593257099034,7.9990790839947294
4,15,2,0.25,543,0.050716,L1-Reg Robust,38,0.31613378561453476,0.09479981592268753,0.0883571099861942,0.1259380205168949,250,0,8676.97119261785,12.073392916005105
4,15,2,0.5,1086,0.102343,F-norm MU,38,0.6413903547767539,0.1150483202945237,0.10998619420156466,0.1662378742191718,250,0,66069.52040506118,3.207115958997747
4,15,2,0.5,1086,0.102343,L1-NMF,38,0.47099385472057,0.08099401748734468,0.07731247123791993,0.10486663049001615,250,0,476285.97203745245,9.16684062499553
4,15,2,0.5,1086,0.102343,Hypersurface,38,0.6173799104701685,0.1155085135757018,0.11044638748274276,0.16352571824010903,250,0,237816.81369835,10.599304249990382
4,15,2,0.5,1086,0.102343,"L2,1-NMF",38,0.6331845540620602,0.1145881270133456,0.10722503451449608,0.17345044705038717,250,0,11255.716874914338,8.009600375007722
4,15,2,0.5,1086,0.102343,L1-Reg Robust,38,0.33693635205960565,0.09111826967326277,0.08513575701794754,0.12351215517911576,250,0,11789.492513633148,12.209985916008009
4,15,2,0.75,1630,0.153564,F-norm MU,38,0.782242637030957,0.09940174873446847,0.09618039576622181,0.14135789669623328,250,0,86670.34375075863,3.201635625009658
4,15,2,0.75,1630,0.153564,L1-NMF,38,0.6776665035308856,0.08513575701794754,0.08053382420616659,0.11184732734072782,250,0,520338.94621681684,8.779247583996039
